paper_id;name;year
83365193;Theoretical Computer Science;2013
83369956;Computing;1973
83374628;Order;2000
83406561;Computing;1974
83409048;Computational Geometry: Theory and Applications;2001
83480120;Journal of Intelligent Manufacturing;1998
83501275;Annals of Operations Research;2000
83520714;Neural Computation;2015
83570253;Journal of Mathematical Imaging and Vision;2002
83598361;Journal of Intelligent Manufacturing;2002
83601075;Elektrotechnik Und Informationstechnik;2009
83708692;Annals of Operations Research;2000
83755378;Advances in Computers;2014
83803560;Synthese;1999
83853427;Journal of Information Science and Engineering;1998
83881001;Advances in Computers;1961
83890811;Reliable Computing;2002
83949985;Journal of Integrated Design & Process Science archive;2001
83951172;Acta Cybernetica;2002
83985841;Journal of Intelligent and Robotic Systems;2002
83991821;Annals of Operations Research;2000
83996866;Scalable Computing: Practice and Experience;2001
84012785;International Journal of Computers Communications & Control;2008
84022197;Journal of Systems and Software;1994
84040170;Electronic Colloquium on Computational Complexity;2007
84053299;Journal of Research and Practice in Information Technology;2005
84128348;Information Systems Frontiers;2003
84129940;Computing;1972
84205919;Journal of Intelligent Manufacturing;1997
84206757;Designs, Codes and Cryptography;2003
84224842;Advances in Computational Mathematics;2003
84232917;The Journal of Supercomputing;2000
84247212;Journal of Web Engineering;2013
84265625;Informatica Didactica;2001
84268139;Applied Mathematics and Computation;2009
84360633;Annales Des Télécommunications;2000
84418456;International Journal of Computers Communications & Control;2008
84423448;Computing;1983
84432267;Advances in Computational Mathematics;1997
84445353;IFAC Proceedings Volumes;2006
84467594;International Journal of Computers Communications & Control;2006
84727113;Spatial Cognition and Computation;2000
84744743;Communications of The Ais;2011
84763068;Advances in Computers;1961
84851084;Journal of Universal Computer Science;2009
84853486;Logic Journal of the IGPL;2015
84863269;Information-Knowledge-Systems Management archive;2000
84898526;International Journal of Speech Technology;2003
84923368;User Modeling and User-adapted Interaction;1999
84960321;Lecture Notes in Computer Science;2011
85031142;Journal of Intelligent and Fuzzy Systems;1998
85043871;Communications of The Ais;2006
85052446;Advances in Computational Mathematics;2003
85120292;Presence: Teleoperators & Virtual Environments;1995
85191266;Robotica;2004
85289681;Annals of Operations Research;2001
85326815;Science of Computer Programming;2012
85346632;Reliable Computing;2002
85431668;Reliability Engineering & System Safety;2007
85435400;Numerical Algorithms;2000
85478090;Quantum Information Processing;2016
85513528;Lecture Notes in Computer Science;2001
85553331;Journal of Automata, Languages and Combinatorics;2007
85678485;Quantum Information & Computation;2002
85690038;Computing;1976
85713417;Electronic Communication of The European Association of Software Science and Technology;2007
85734093;Science in China Series F: Information Sciences;2001
85793560;Informatics in education;2008
85852518;Journal of Computational Neuroscience;2003
85907694;Journal of Mathematical Imaging and Vision;2003
85908614;Annals of Operations Research;2000
85987188;Nordic Journal of Computing;1999
86001603;Neural, Parallel & Scientific Computations archive;2002
86032750;Journal of Web Engineering;2011
86047042;International Journal of Computers Communications & Control;2008
86047885;Journal of Electronic Testing;1999
86142200;International Journal of Speech Technology;2000
86177642;Quantum Information & Computation;2013
86190141;Applied Categorical Structures;1998
86197152;IEEE Transactions on Neural Networks;2016
86197435;Nordic Journal of Computing;2008
86242020;Annals of Operations Research;2003
86325011;Journal of Machine Learning Research;2012
86360202;Lecture Notes in Computer Science;2014
86404423;Foundations of Computational Mathematics;2017
86453134;Journal of Electronic Testing;1992
86455336;Sensors;2017
86519206;Journal of Intelligent and Robotic Systems;2003
86520018;Management Information Systems Quarterly;2014
86558421;Journal of Intelligent Manufacturing;1998
86583673;Photonic Network Communications;2001
86634179;The International Arab Journal of Information Technology;2010
86647242;Electronic Colloquium on Computational Complexity;2010
86756739;Management Science;2017
86767457;Computing;1983
86770719;Science in China Series F: Information Sciences;2015
86791416;Journal of the American Medical Informatics Association;2013
86816067;Journal of Multimedia;2007
86918345;Psychnology Journal;2010
86944863;Advances in intelligent systems and computing;2015
86998899;Discrete Mathematics;2012
87002066;Lecture Notes in Computer Science;2013
87014220;Annales Des Télécommunications;2003
87028699;Journal of Web Engineering;2013
87031003;Annales Des Télécommunications;2004
87114484;Journal of Intelligent and Fuzzy Systems;2015
87116862;Computer Systems: Science & Engineering;2005
87180010;Applied Categorical Structures;1999
87215257;Cluster Computing;2003
87218877;Elektrotechnik Und Informationstechnik;2006
87240756;Discrete Applied Mathematics;1998
87273268;Advances in Computers;2012
87276267;ACM Transactions on Knowledge Discovery From Data;2017
87308952;Biological Cybernetics;2003
87321833;Journal of Electronic Testing;1998
87346823;Annals of Operations Research;2001
87385624;Computational Biology and Chemistry;2000
87436618;Queueing Systems;2003
87560683;Management Information Systems Quarterly;2013
87640161;Journal of Advanced Computational Intelligence and Intelligent Informatics;2007
87678876;Electronic Notes in Discrete Mathematics;2013
87709337;Journal of Grid Computing;2003
87738685;International Journal of Wireless Information Networks;2003
87747862;Acta Cybernetica;2010
87766535;Quantum Information & Computation;2012
87775600;Journal of Information Technology Research;2013
87882328;Acta Informatica;1993
87901011;Advances in Computers;2013
87911625;Computing;1989
88073892;Elektrotechnik Und Informationstechnik;2005
88080852;Journal of Intelligent and Robotic Systems;2003
88102963;Central European Journal of Operations Research;2014
88117868;Presence: Teleoperators & Virtual Environments;1997
88166040;Journal of Intelligent Manufacturing;1998
88170234;Management Information Systems Quarterly;2012
88195990;International Journal of Wireless Information Networks;2003
88203946;Computing;1978
88238371;Communications of The Ais;2009
88279232;Nordic Journal of Computing;2000
88291087;IFAC Proceedings Volumes;2006
88305885;International Journal of Computers Communications & Control;2009
88315855;Journal of Digital Information Management;2009
88347345;Information Polity archive;2002
88405750;Wireless Personal Communications;1998
88452801;Journal of Combinatorial Optimization;2003
88473484;Neural, Parallel & Scientific Computations archive;2009
88566140;Numerical Algorithms;2003
88611163;Annales Des Télécommunications;1997
88659394;Annals of Operations Research;2003
88699716;Electronic Communication of The European Association of Software Science and Technology;2008
88699973;Journal of Automata, Languages and Combinatorics;2006
88704711;Communications of The Ais;2003
88722211;Expert Systems With Applications;2011
88780896;Journal of Research and Practice in Information Technology;2003
88817235;Annales Des Télécommunications;1997
88849558;Fundamenta Informaticae;2004
88856210;Distributed and Parallel Databases;2000
88893317;Advances in Computers;2010
88910234;Computing;1995
88933620;Science in China Series F: Information Sciences;2015
88949835;Queueing Systems;1999
89025745;International Journal of Network Security;2006
89041677;Annals of Operations Research;2003
89074625;Scandinavian Journal of Information Systems;2013
89107295;Journal of Optimization Theory and Applications;2018
89132835;Annals of Operations Research;2002
89176142;Acta Cybernetica;2011
89203028;Annales Des Télécommunications;2005
89224262;Studia Logica;2004
89232684;Computing;1986
89272692;Computing;1978
89288992;Advances in Computational Mathematics;1998
89327545;Management Information Systems Quarterly;1986
89385544;Acta Cybernetica;2009
89493944;Journal of Intelligent Manufacturing;1997
89570574;Advances in Computers;2014
89593771;Journal of Research and Practice in Information Technology;2005
89618881;Datenbank Rundbrief;2001
89716287;Journal of Automata, Languages and Combinatorics;2007
89737844;Computing;1994
89786255;Journal of Intelligent Manufacturing;2001
89812392;Computing;1974
89816663;NeuroImage;2012
89882555;Telecommunication Systems;2003
89939852;Management Information Systems Quarterly;1987
90084074;The Journal of Supercomputing;2000
90131806;Acta Cybernetica;2011
90163230;Annals of Operations Research;2001
90346837;Computing;1975
90359086;Computing;1972
90414973;Journal of Universal Computer Science;2010
90451358;Mobile Networks and Applications;1996
90457444;Lecture Notes in Computer Science;2013
90485575;Informatica (lithuanian Academy of Sciences);2011
90491733;IFAC Proceedings Volumes;2006
90504161;Iet Communications;2011
90601795;Mathematical Programming;1999
90602582;Advances in Computational Mathematics;2004
90639829;Elektrotechnik Und Informationstechnik;2006
90647798;Photonic Network Communications;2000
90649232;Computing;1985
90679844;Journal of Information and Data Management;2012
90738062;Journal of Universal Computer Science;2007
90767008;Journal on Data Semantics;2009
90775152;Annales Des Télécommunications;2004
90795376;Acta Cybernetica;2002
