paper_id;title;year
1488152778;VLSI architecture design of motion estimator and in-loop filter for MPEG-4 AVC/H.264 encoders;2004
1488155915;Service-Oriented Device Ecology Workflows;2003
1488160871;Image Compression Using Weighted Finite Automata;1993
1488170440;A Terminology for Control Models at Optical Exchanges;2007
1488171079;Empirical studies on parallel network construction of Bayesian optimization algorithms;2005
1488173215;Hands free continuous speech recognition in noisy environment using a four microphone array;1995
1488173960;Efficient contour shape description by using fractal interpolation functions;2002
1488180145;Gaussian Beam Processes: A Nonparametric Bayesian Measurement Model for Range Finders;2007
1488188326;An array based technique for routing messages in distributed double loop networks;2002
1488191430;Multi-Unit Bayesian Auction with Demand or Budget Constraints;2016
1488192684;The order encoding: from tractable CSP to tractable SAT;2011
1488199789;The FG 2015 Kinship Verification in the Wild Evaluation;2015
1488200246;The Role of Business Renovation and Information in E-Government;2008
1488210821;The Reusability of a Diversified Search Test Collection;2012
1488213719;A framework for dynamic software architecture-based self-healing;2005
1488214424;Binding-Time Annotations Without Binding-Time Analysis;2001
1488220899;A RISC controller with customisation facility for flexible system integration;1994
1488223329;A fast H.264 intra prediction algorithm using macroblock properties;2004
1488233782;Collaborative Emergent Actions between Real Soccer Robots;2001
1488237694;Evaluating subjective compositions by the cooperation between human and adaptive agents;2006
1488255930;Some marginal learning algorithms for unsupervised problems;2005
1488266690;Cross-cultural detection of depression from nonverbal behaviour;2015
1488267207;Planning velocities of free sliding objects for dynamic manipulation;2003
1488268497;Area-time analysis of carry lookahead adders using enhanced multiple output domino logic;1994
1488279163;Trusting Groups in Coalition Formation Using Social Distance;2008
1488279842;On the Controller Synthesis for Finite-State Markov Decision Processes;2008
1488281406;Experimental Study of a Similarity Metric for Retrieving Pieces from Structured Plan Cases: Its Role in the Originality of Plan Case Solutions;1997
1488291216;Symmetric Nonrigid Image Registration: Application to Average Brain Templates Construction;2008
1488304144;Data Falsification Attacks on Consensus-Based Detection Systems;2017
1488304818;Pseudo Extension in Default Reasoning and Belief Revision by Model Inference;1988
1488307093;A Visualization System using Data Mining Techniques for Identifying Information Sources;2000
1488308073;Vector optimization vs. vectorization;1988
1488318054;An Interactive Digital Knowledge Management System to Improve Public Health Practitioners' Access to Public Health Resource;2006
1488323854;The power of linear functions;2006
1488325752;Odour plume tracking robot using semiconductor gas sensors;2002
1488336886;A model-oriented framework for runtime monitoring of nonfunctional properties;2005
1488352774;Security in a Peer-to-Peer Distributed Virtual Environment.;2004
1488357330;Quality of service in mobile and wireless networks: the need for proactive and adaptive applications;2000
1488357789;Type Safety in the Context of Method Updates;1999
1488360636;On Classifying Conference Key Distribution Protocols;2001
1488370370;Caudate shape discrimination in schizophrenia using template-free non-parametric tests;2003
1488374539;Analog implementation of class-IV partial-response Viterbi detector;1994
1488390477;Automatic Extraction and Localization of Multiple Moving Objects with Stereo Camera in Motion;2005
1488395354;A Constrained Variational Principle for Direct Estimation and Smoothing of the Diffusion Tensor Field from DWI;2003
1488407908;Disparity estimation using color coherence and stochastic diffusion;2004
1488413341;Face and facial feature localization;2005
1488426968;Distribution of Effort Among Software Development Artefacts: An Initial Case Study;2010
1488428216;190-MHz CMOS 4-Kbyte pipelined caches;1995
1488447987;Block image retrieval based on a compressed linear quadtree;2003
1488465607;A calculus for boxes and traits in a java-like setting;2010
1488467418;Deterministic encoding and hashing to odd hyperelliptic curves;2010
1488481713;Domino free 4-path time-interleaved second order sigma-delta modulator;2004
1488485289;ROC curves for performance evaluation of video sequences processing systems for surveillance applications;1999
1488495555;A reconfigurable channel codec coprocessor for software radio multimedia applications;2003
1488501104;Improving the performance of the repeating permutation representation using morphogenic computation and generalised modified order crossover;2005
1488505114;Detecting genetic risk factors for Alzheimer's disease in whole genome sequence data via Lasso screening;2015
1488510091;Information theoretic derivations for causality detection: application to human gait;2007
1488510605;A Gaussian evolutionary method for predicting protein-protein interaction sites;2007
1488511344;Induction, of and by probability;1985
1488515088;Ensuring real-time performance guarantees in dynamically reconfigurable embedded systems;2005
1488519268;A Nonrigid Image Registration Framework for Identification of Tissue Mechanical Parameters;2008
1488540278;Methodology for the Integration of Information, Communication and Automation Technologies in Housing Rehabilitation;2010
1488544472;Minimal training set size estimation for neural network-based function approximation;1994
1488547694;Virtual stent grafting in personalized surgical planning for treatment of aortic aneurysms using image-based computational fluid dynamics;2010
1488550946;Polytypic Downwards Accumulations;1998
1488554999;Simplify Multi-valued Decision Trees;2008
1488570115;Design of a Knowledge-Based Controller for Intelligent Control Systems;1990
1488579180;Landing control of acrobat robot (SMB) satisfying various constraints;2003
1488588536;Full blind denoising through noise covariance estimation using Gaussian scale mixtures in the wavelet domain;2004
1488617523;Finding Images with Similar Lighting Conditions in Large Photo Collections;2009
1488620063;Practical Volume Rendering in mobile devices;2012
1488624005;Multi-resolution signaling for multimedia multicasting;2004
1488625119;Logic Programming Foundations of Cyber-Physical Systems;2010
1488630920;Recognition of Occluded Shapes Using Size Functions;2009
1488634345;Combined synthesis and projection techniques for jammer suppression in DS/SS communications;2002
1488638488;Network-sensitive service discovery;2003
1488643049;An Integrated Multichannel Selection and Dynamic Power Control Scheme for IEEE 802.11 Wireless Ad Hoc Networks;2004
1488644992;Injecting Dynamic Real-Time Data into a DDDAS for Forest Fire Behavior Prediction;2009
1488646392;On fast microscopic browsing of MPEG compressed video;1997
1488650082;Learning textual entailment on a distance feature space;2005
1488654720;Cost-sensitive Iterative Abductive Reasoning with abstractions;2008
1488685658;A new decision tree construction using the cloud transform and rough sets;2008
1488685988;QoS-Aware Cloud Service Composition Using Time Series;2013
1488690096;3D Visual tool supporting derivation of distributed-memory massively parallel programs by stepwise transformations;1998
1488690669;Scalable Workflow System Model Based on Mobile Agents;2001
1488696346;Quadratic Time Algorithms for Finding Common Intervals in Two and More Sequences;2004
1488698606;Dynamic regulation of Hebb learning by artificial neuromodulators in mobile autonomous robots;2003
1488701894;Investigation of evolutionary optimization methods of TSK fuzzy model for real estate appraisal;2008
1488715308;A Novel Evolving Clustering Algorithm with Polynomial Regression for Chaotic Time-Series Prediction;2009
1488725568;Narrative annotation and editing of video;2010
1488727287;Parallel and Distributed Computing using Pervasive Web and Object Technologies;1998
1488732470;Cellular-array power-sum circuits over programmable finite field GF(2''');2001
1488732573;Experience in Developing a High Availability and Continuous TCP Using OpenAIS and TCPCP;2007
1488732870;Wayfinder: navigating and sharing information in a decentralized world;2004
1488745366;Focused Search in Digital Archives;2009
1488748509;A question answering system on special domain and the implementation of speech interface;2006
1488749078;Resource and remembering influences on acquaintance networks;2008
1488767540;Formal Methods in Designing Embedded Systems—the SACRES Experience;2001
1488782959;Optimal Control with Weighted Average Costs and Temporal Logic Specifications;2012
1488786384;Plug & play control: Control technology towards new challenges;2009
1488788114;A framework to monitor clusters evolution applied to economy and finance problems;2012
1488789879;Accelerated convergence using dynamic mean shift;2006
1488790936;Robust dominant color region detection and color-based applications for sports video;2003
1488803361;A connectionist approach to learning discrete-valued patterns;1995
1488806944;Interference aware power controlled forwarding for lifetime maximisation of wireless ad hoc networks;2012
1488812494;Field experiments on low-rate turbo coding and soft-decision decoding for broadband packet DS-CDMA wireless access in reverse link;2004
1488815161;Anytime extension of the iterative fuzzy model inversion;2001
1488823928;Disconnected Operation Service in Mobile Grid Computing;2003
1488840134;On the Dual-Decomposition-Based Resource and Power Allocation with Sleeping Strategy for Heterogeneous Networks;2015
1488845236;On the Use of GF-Inversion as a Cryptographic Primitive;2003
1488853846;Symbolic adaptive neuro-fuzzy inference for data mining of heterogenous data;2003
1488857024;ML-Like Inference for Classifiers;2004
1488869890;Damping and incremental energy in thyristor switching circuits;1995
1488872683;Reachability Analysis of Hybrid Systems via Predicate Abstraction;2002
1488872845;X-warehousing: an XML-based approach for warehousing complex data;2006
1488883378;Using PSO algorithm to evolve an optimum input subset for a SVM in time series forecasting;2005
1488885806;On the control of an array of Chua's systems;1995
1488887269;Dynamic scheduling for scalable media transmission over cdma2000 1xEV-DO broadcast and multicast networks;2005
1488887879;Hyac: a hybrid structural sat based atpg for crosstalk;2003
1488892966;Perinasal indicators of malevolence;2015
1488893975;CerFix: A System for Cleaning Data with Certain Fixes;2011
1488906711;On Estimation Algorithms vs Approximation Algorithms;2008
1488914642;Destination reachability and BGP convergence time [border gateway routing protocol];2004
1488917854;Design of variable fractional delay FIR filter using differentiator bank;2002
1488921883;Coloring Triangle-Free Rectangular Frame Intersection Graphs with O(loglogn) Colors;2013
1488923527;Spatio-temporal attribute morphology filters for noise reduction in image sequences;2003
1488928594;Decimation of encoding errors in an optimum SNS folding ADC;1995
1488930514;A relational view of pattern discovery;2011
1488931338;Simplified labeling process for medical image segmentation;2012
1488938716;Optimal Collecting Semantics for Analysis in a Hierarchy of Logic Program Semantics;1996
1488939323;Split TCP for mobile ad hoc networks;2002
1488946814;WMRPS - a novel framework for wireless packet fair queuing algorithms;2002
1488948586;Adaptive nonlinear auto-associative modeling through manifold learning;2005
1488960123;Physical impairments of monitoring trails in all optical transparent networks;2013
1488961395;Introducing Commutative and Associative Operators in Cryptographic Protocol Analysis;2003
1488969938;SentiTurkNet: a Turkish polarity lexicon for sentiment analysis;2016
1488970238;Generic Homomorphic Undeniable Signatures;2004
1488974384;No free lunch, Kolmogorov complexity and the information landscape;2005
1488976928;Decoupling odometry and exteroceptive perception in building a global world map of a mobile robot: the use of local maps;1996
1488985717;Multiuser detection with an adaptive array antenna controlled by orthogonal projection CMA;2002
1488988140;Knowledge representation in CGLF, CGIF, KIF, Frame-CG and Formalized-English;2002
1489011301;PNS modules for the synthesis of parallel self-organizing hierarchical neural networks;1994
1489026741;Image enhancement segmentation and denoising by time dependent nonlinear diffusion processes;2001
1489037381;Robust stabilization and experimentation of a voltage-controlled three-pole active magnetic bearing system;2005
1489058467;Performance anomaly of 802.11b;2003
1489061565;Optimised mobile radio aware routing algorithm for wireless sensor networks;2011
1489062021;Implementing over-sensing in heterogeneous multi-agent systems on top of artifact-based environments;2009
1489073141;A low-latency and bandwidth-efficient distributed optical burst switching architecture for metro ring;2003
1489074382;Estimation of environment models using vector field and its application to robot's contact tasks;1995
1489079028;FuzzyXPath: Using Fuzzy Logic an IR Features to Approximately Query XML Documents;2007
1489091404;Adaptive spatial partitioning for multidimensional data streams;2004
1489096431;Discovering the Mysteries of Neural Networks;2004
1489097148;A Rich Servants Service Model for Pervasive Computing;2007
1489110551;Measuring the degree of non-stationarity by using the Wigner-Ville spectrum;1984
1489112059;Path diminution in disjoint multipath routing for mobile ad hoc networks;2004
1489112658;A zonotopic framework for functional abstractions;2015
1489120728;Experimental and analytical investigation of MIMO channel capacity in an indoor line-of-sight (LOS) environment;2004
1489133937;On the consistency of commonsense reasoning;1987
1489141058;A two-channel medium access control protocol for mobile ad hoc networks using directional antennas;2005
1489189684;News aware volatility forecasting: is the content of news important?;2007
1489193934;Sensor-based 3-D autonomous contour-following control;1994
1489207178;Probabilistic neural network based english-arabic sentence alignment;2006
1489208033;Aggressive code-division generalized processor sharing for QoS guarantee in multimedia CDMA cellular networks;2002
1489209457;Tuning QoD in stream processing engines;2010
1489223085;Discovering hierarchical topic evolution in time-stamped documents;2016
1489230008;Energy-efficient adaptive signal decomposition: the silicon and biological cochlea;1999
1489241487;A novel mechanism for flooding based route discovery in ad hoc networks;2003
1489252534;Faster Exact Solutions for Some NP-Hard Problems;1999
1489253515;XMILE: An XML Based Approach for Incremental Code Mobility and Update;2002
1489263295;Avoidance of obstacles and joint limits for end-effector tracking in redundant manipulators;2002
1489275822;Time and personality dependent behaviors for agent negotiation with incomplete information;2011
1489277271;Facilitating Trust on Data through Provenance;2014
1489282475;A tableau-based decision procedure for right propositional neighborhood logic;2005
1489302165;Joint source-channel decoding in vector quantization over finite-state Markov channels and wireless channels;2004
1489307270;Security Analysis of Some Proxy Signatures;2003
1489313253;Removal of video line jitter using a dynamic programming approach;2003
1489316368;A comparison of fixed-point 2D 9/spl times/7 discrete wavelet transform implementations;2002
1489324447;Adaptive block sub-sampling algorithm for motion-estimation on SIMD processors;2004
1489327613;Dynamical properties of neural networks with product connections;1995
1489327846;The connections between principal component analysis and dimensionality reduction methods of manifolds;2011
1489339388;Estimation of the Hemodynamic Response Function in Event-Related Functional MRI: Directed Acyclic Graphs for a General Bayesian Inference Framework;2003
1489347533;Locale-based access control: placing collaborative authorization decisions in context;2003
1489349645;Lip synchronization in 3-D model based coding for video-conferencing;1995
1489361400;Dependent data broadcasting for unordered queries in a multiple channel mobile environment;2002
1489373759;Preferences of Asynchronous Adult Distance Learners;1999
1489385787;Pattern classification of EEG signals using a log-linearized Gaussian mixture neural network;1995
1489388295;Sparse DSI: learning DSI structure for denoising and fast imaging;2012
1489413406;Can User-Paced, Menu-free Spoken Language Interfaces Improve Dual Task Handling While Driving?;2014
1489416556;PPTM: Privacy-Aware Participatory Traffic Monitoring Using Mobile Secure Probes;2015
1489417573;Generation Gaps Revisited;1993
1489417989;Big Data Analytics Performance for Large Out-of-Core Matrix Solvers on Advanced Hybrid Architectures☆;2015
1489422342;The singularity-consistent method applied to a four-DOF redundant manipulator;2002
1489427801;Human-robot cooperative manipulation with motion estimation;2001
1489428696;The impact of transmit diversity on the Erlang capacity of reverse link DS/CDMA system;2005
1489438844;eHealth integration and interoperability issues: towards a solution through enterprise architecture;2015
1489448163;Adaptive vision leveraging digital retinas: extracting meaningful segments;2006
1489454316;All-pole modeling of wide-band speech with symmetric linear prediction;2003
1489457056;A note on the space complexity of fast D-finite function evaluation;2012
1489458561;An efficient algorithm for extraction of anatomical structures in retinal images;2003
1489462456;New Semantics for Quantitative Possibility Theory;2001
1489481896;Tunable Parallel Experiments in a GridRPC Framework: Application to Linear Solvers;2008
1489482026;Algebraic attacks over GF(q);2004
1489485653;Semantic data integration in P2P systems;2003
1489487975;Refining Model Checking by Abstract Interpretation;1999
1489494924;Deciding extensions of the theory of arrays by integrating decision procedures and instantiation strategies;2006
1489502030;Fast Motion Tracking of Tagged MRI Using Angle-Preserving Meshless Registration;2008
1489503486;Refinement calculus, part II: parallel and reactive programs;1989
1489512915;Suboptimal Maximum Likelihood Detection Using Gradient-based Algorithm for MIMO Channels;2006
1489517149;Design of solar photovoltaic micro-power supply for application of wireless sensor nodes in complex illumination environments;2012
1489517806;Calculating mobility parameters for a predefined stationary user distribution;2004
1489518675;An alternating minimization method for sparse channel estimation;2010
1489519738;Examination of gearbox cracks using time-frequency distributions;1995
1489521454;Classifying Document Titles Based on Information Inference;2003
1489541624;Uplink capacity studies for adaptive antenna arrays in third generation CDMA wireless systems;1999
1489553148;Polymorphic particle swarm optimization;2010
1489563933;Frequent Hypergraph Mining;2007
1489575125;Provably secure anonymous identification protocols for ad-hoc access structures;2005
1489588260;Performance analysis of connection admission control scheme in a DVB-RCS satellite system;2004
1489592463;Probabilistic principal surface classifier;2005
1489609527;Filtering duplicate items over distributed data streams;2005
1489618231;Grid and HPC dynamic load balancing with lattice boltzmann models;2006
1489640024;Semi-systolic array based motion estimation processor design;1995
1489642591;Product information meta-search framework for electronic commerce through ontology mapping;2005
1489648379;Fast sub-optimal design of extended threshold Boolean filters;1999
1489650972;Mining continuous activity patterns from animal trajectory data;2014
1489651743;Generalised integer programming based on logically defined relations;2006
1489652605;TIRAN: Flexible and Portable Fault Tolerance Solutions for Cost Effective Dependable Applications;1999
1489659319;Semiblind channel estimation for MIMO-OFDM;2004
1489665012;Object recognition from 3D blurred images;2002
1489676937;IP-based Techniques for Delay Management with Priority Decisions ?;2008
1489679826;Fuzzy Topologies Induced by Fuzzy Relation Based Modifiers;2001
1489689321;The EuroPKI Experience;2004
1489690506;Variable Length Language Model for Chinese Character Recognition;2000
1489701416;A real time software-only H.261 codec;1995
1489702501;CROB: implementing a large instruction window through compression;2011
1489703101;Towards a Systematics for Protein Subcellular Location: Quantitative Description of Protein Localization Patterns and Automated Analysis of Fluorescence Microscope Images;2000
1489711815;Near-optimal pricing in near-linear time;2005
1489718163;An evolutionary fuzzy multi-objective approach to cell formation;2006
1489720480;An image-quality guaranteed method for quantization-based watermarking using a DWT;2004
1489721390;New approach for solving the travelling salesman problem using self-organizing learning;1995
1489722750;A Dynamic Clustering Algorithm for Mobile Objects;2007
1489743065;Applying a knowledge based system for metadata integration for data warehouses;2010
1489760153;Foliage discrimination using a rotating ladar;2003
1489766422;A control-oriented model of a Common Rail injection system for diesel engines;2005
1489768987;Do categories have politics;2013
1489769126;Research of Internet mapping and distributed GIServices based on cluster technology;2005
1489782725;Five-point acceleration sensing wireless body area network - design and practical experiences;2004
1489792672;Algebraic, AIDA/Cube and Side Channel Analysis of KATAN Family of Block Ciphers;2010
1489806248;Knowledge-Based classification of neuronal fibers in entire brain;2005
1489808367;Automatic Modeling and 3D Reconstruction of Urban House Roofs from High Resolution Aerial Imagery;1998
1489819193;A block-based volume rendering scheme for the spine biopsy simulator;1999
1489827498;Terminological and assertional queries in KQL knowledge access language;2010
1489853286;Identifying and classifying image transforms;2002
1489858599;A Wearable Device-Based Personalized Big Data Analysis Model;2014
1489858947;XML structures for relational data;2001
1489860720;Equilibrium selection by co-evolution for bargaining problems under incomplete information about time preferences;2005
1489862704;Robust transmission of compressed images over noisy Gaussian channels;1995
1489871045;Radio network distributed algorithms in the unknown neighborhood model;2010
1489889813;Towards combating rumors in social networks: Models and metrics;2013
1489890958;Mathematical analysis of energy efficiency optimality in multi-user OFDM systems;2016
1489899984;HALPIN : A Natural Language Information Retrieval System For a Digital Library on the World Wide Web;1999
1489914241;Mobile location estimation and tracking for GSM systems;2004
1489914980;Topology aggregation and routing in bandwidth-delay sensitive networks;2000
1489923071;Dwell time analysis of deterministic and stochastic switched systems;2009
1489936425;A Modified micro Genetic Algorithm for undertaking Multi-Objective Optimization Problems;2013
1489937864;Finite Quantification in Hierarchic Theorem Proving;2014
1489939181;Branch-and-bound reduction type method for semi-infinite programming;2011
1489939723;Composing with hyperscore: An intuitive interface for visualizing musical structure;2007
1489946566;t/s-Diagnosable Systems: A Characterization and Diagnosis Algorithm;1990
1489956020;On Stability of the Chemotactic Dynamics in Bacterial-Foraging Optimization Algorithm;2009
1489969467;Using neural networks for undithering;1995
1489972580;Degrees of security: protocol guarantees in the face of compromising adversaries;2010
1489973231;Distributed recognition system for drilling events detection and classification;2014
1489987960;A business process metadata model for a process model repository;2010
1489991372;Locating and checking of a BGA pin's position using gray level;2003
1489991816;An overview of clustering methods;2007
1489992655;Focused crawling: a new approach to topic-specific Web resource discovery;1999
1489993974;Statistical attack on RC4 distinguishing WPA;2011
1489996344;Performance analysis of CRTP in IEEE 802.11 network;2004
1489996584;Comparison of Access Policies for Replica Placement in Tree Networks;2009
1490003092;Generalization of robot force control theory for elastic robot;1994
1490003351;Bootstrap learning for object discovery;2004
1490008947;Multi-start heuristics for the two-echelon vehicle routing problem;2011
1490016742;View Management Support in Advanced Knowledge Base Servers;2000
1490030218;Evaluation of MIMO capacity in regular chaflane street corners for microcellular communications;2003
1490032645;A geologically-sound representation for evolutionary multi-objective subsurface identification;2005
1490039277;Feature-Driven Visual Analytics of Chaotic Parameter-Dependent Movement;2015
1490060479;Deterministic propagation model influence on a wireless digital transmission simulation in real environment;2004
1490071382;Alignment of Viewing-Angle Dependent Ultrasound Images;2009
1490080465;Recent Results in Extensions to Simultaneous Localization and Mapping;2003
1490081706;Channel-gain matched macrodiversity in the forward link of CDMA systems;2003
1490086007;A simple approach to near-optimal multiple transmit antenna space-time codes;2003
1490095873;On sparse sensing and sparse sampling of coded signals at sub-Landau rates;2014
1490097682;Databases and the World Wide Web;1999
1490110869;A Conditional Random Field Approach for Coupling Local Registration with Robust Tissue and Structure Segmentation;2009
1490113970;Data transmission with adjustable security exploiting chaos-based pseudorandom number generators;2002
1490118293;Network Challenges of New Sources of Big Data;2015
1490141328;Resources required for preparing graph states;2006
1490142844;Single-pigment optical mechanism for color opponency in a photoreceptor cell;1999
1490144336;Unbounded proof-length speed-up in deduction modulo;2007
1490146812;Transforming event graphs to colored Petri nets;2003
1490171775;Inverse halftoning by decision tree learning;2003
1490173378;Aspects, Dependencies and Interactions;2006
1490176163;Constrained fuzzy predictive control using particle swarm optimization;2015
1490191737;Beginning a Transition from a Local to a More Global Point of View in Model-Based Vehicle Tracking;1998
1490200543;Improved precision in the measurement of longitudinal global and regional volumetric changes via a novel MRI gradient distortion characterization and correction technique;2010
1490200949;Multi-precision Squaring for Public-Key Cryptography on Embedded Microprocessors;2013
1490206305;Visual Analytics for Supporting Entity Relationship Discovery on Text Data;2008
1490214820;An Explicit Formula and an Optimal Weight for the 2-Block Structured Singular Value Interaction Measure;1987
1490222502;A bottom-up method and fast algorithms for MAX INDEPENDENT SET;2010
1490223983;The conditional correlation attack: a practical attack on bluetooth encryption;2005
1490228145;Decoding Population Neuronal Responses by Topological Clustering;2008
1490231052;Fuzzylot II: a novel soft computing approach to the realisation of autonomous driving manoeuvres for intelligent vehicles;2002
1490233153;More efficient queries in PCPs for NP and improved approximation hardness of maximum CSP;2005
1490234572;Extracting Behavioural Patterns from a Negotiation Game;2013
1490239368;An Autoepistemic Logical View of Knowledge Base;1989
1490243558;IRIS: Integrated Robotic Intraocular Snake;2015
1490258020;Anisotropic contour completion;2003
1490265412;A Generic Ensemble Approach to Estimate Multidimensional Likelihood in Bayesian Classifier Learning;2016
1490268154;The determination of the searching sequence for VQ encoding;1994
1490281895;Optimal circuit clustering with variable interconnect delay;2002
1490283603;Wireless sensor networks - new challenges in software engineering;2003
1490298853;Scintillation modelling in troposphere using Multiple Phase Screen;2013
1490310667;Formalizing rework in software processes;2003
1490312277;Distributed web integration with multiagent data mining;2005
1490316101;Optical CDMA protocol with selective retransmission;2004
1490323352;Receiver design for OFDM-CDMA systems with multiplexed STBC;2005
1490324621;Using an Ambient Intelligent Architecture for Developing an Intelligent Tutoring System for Training Operators of Power System Control Centres;2011
1490324679;Multi-rate multi-tone-CDMA with multiuser detection for wireless multimedia communications;2002
1490325621;Social disclosure of place: from location technology to communication practices;2005
1490335990;A CA Model of Spontaneous Formation of Concentration Gradients;2008
1490336065;User-centric analysis of perceived QoS in 4G IP mobile/wireless networks;2003
1490342204;Segmentation and classification of breast tumor using dynamic contrast-enhanced MR images;2007
1490343994;On synchronization of scale-free dynamical networks;2004
1490362256;Directed evolution of an artificial cell lineage;2007
1490364285;Advanced issues on topic detection, tracking, and trend analysis for social multimedia;2015
1490366898;A new decoding algorithm based on range block mean and contrast scaling;2003
1490371406;Enhanced Location Estimation with the Virtual Base Stations in Wireless Location Systems;2006
1490386853;A computational approach to Conway's thrackle conjecture;2011
1490391749;Trade-off between repetition factor and frame length in Time-Hopping Impulse Radio Ultra Wide Band;2005
1490400171;Evolving art using multiple aesthetic measures;2011
1490400673;User Modelling as an Aid for Human Web Assistants;2001
1490402773;Fast Perfect Phylogeny Haplotype Inference;2003
1490406467;Three-dimensional discrimination between planes, corners and edges using ultrasonic sensors;2003
1490407662;Analysis of the RAKE receiver performance in low spreading gain DS/SS systems;2002
1490425716;Software protection through dynamic code mutation;2005
1490427689;Joint code-encoder-decoder design for LDPC coding system VLSI implementation;2004
1490429755;Fast algorithms for computation of inverse filters, complex cepstra, and minimum phase spectral factors;2000
1490432973;Empirical Performance Models for Java Workloads;2009
1490440168;An entropy-based stability qos routing with priority scheduler in MANET using fuzzy controllers;2006
1490444988;Adventurous Tourism for Couch Potatoes;1999
1490449635;Combining self-organizing maps with mixtures of experts: application to an actor-critic model of reinforcement learning in the basal ganglia;2006
1490452953;Verifying the correctness of AADL modules using model checking;1989
1490466329;Reachability analysis in boxed ambients;2005
1490466370;A Language for Interactive Audio Applications;2002
1490471861;A per-flow based node architecture for integrated services packet networks;2000
1490480336;Orchestrating tuple-based languages;2011
1490483292;Automatic classification of acoustic sequences by multiresolution image processing and neural networks;1994
1490496254;“Virtual touch”: an efficient registration method for catheter navigation in left atrium;2006
1490499218;Reduced-Complexity Convolutional Self-Doubly Orthogonal Codes for Efficient Iterative Decoding;2006
1490508725;Searching multi-hierarchical XML documents: the case of fragmentation;2005
1490511570;A low-complexity channel estimator for OFDM systems in multipath fading channels;2004
1490515656;Implications of power-line communication on distributed data acquisition and control system;2003
1490520840;Real-Time Nonlinear FEM with Neural Network for Simulating Soft Organ Model Deformation;2008
1490523475;A combination of Petri nets and process network synthesis;2003
1490534129;Non-linear 3D rendering workload prediction based on a combined fuzzy-neural network architecture for grid computing applications;2003
1490535594;DriverGuard: a fine-grained protection on I/O flows;2011
1490542063;i-Fork: a flexible AGV system using topological and grid maps;2003
1490549084;Competitive Online Approximation of the Optimal Search Ratio;2004
1490552200;Optimal data-driven sparse parameterization of diffeomorphisms for population analysis;2011
1490552556;Power control for orthogonal space-time coding with multiple receive antennas;2002
1490557050;Building a side channel based disassembler;2010
1490561902;Reflex Movements for a Virtual Human: A Biology Inspired Approach;2004
1490565551;Generation of fuzzy rules and learning algorithms for cooperative behavior of autonomouse mobile Robots(AMRs);2005
1490569867;A new absolute stability and stabilization conditions for a class of Lurie uncertain time-delay systems;2003
1490577478;A new segmentation algorithm for handwritten word recognition;1999
1490584238;Variable Level-Of-Detail Motion Planning in Environments with Poorly Predictable Bodies;2010
1490588581;Browsing a Video with Simple Constrained Queries over Fuzzy Annotations;2001
1490590543;A Model for Adaptive Information Retrieval;1997
1490591253;Minutiae-based enhanced fingerprint verification assessment relaying on image quality factors;2003
1490599187;DSP in genomics: processing and frequency-domain analysis of character strings;2001
1490625030;On the use of Okumura-Hat a propagation model on railway communications;2013
1490625932;Adaptive Collusion Attack to a Block Oriented Watermarking Scheme;2003
1490630008;Continuous localization and mapping of a pan---tilt---zoom camera for wide area tracking;2016
1490631975;An efficient electronic marketplace bidding auction protocol with bid privacy;2008
1490632837;Pyramid-based texture analysis/synthesis;1995
1490635752;PROSPER - An Investigation into Software Architecture for Embedded Proof Engines;2002
1490637410;An algorithm to solve the discrete logarithm problem with the number field sieve;2006
1490650832;Energy Consumption for Transport of Control Information on a Segmented Software-Controlled Communication Architecture;2006
1490650877;Crowdsourcing as a Method for the Collection of Revealed Preferences Data;2015
1490652531;Predicting Turning Points in Financial Markets with Fuzzy-Evolutionary and Neuro-Evolutionary Modeling;2009
1490653832;Detecting water area during flood event from SAR image;2005
1490654580;On stern's attack against secret truncated linear congruential generators;2005
1490654587;FIESTA: a generic framework for integrating new functionalities into software architectures;2007
1490654985;Joint security & robustness enhancement for quantization embedding;2003
1490655354;HCASP: A hop-constrained adaptive shortest-path algorithm for routing bandwidth-guaranteed tunnels in MPLS networks;2004
1490658103;Positioning with IEEE 802.11b wireless LAN;2003
1490672330;Robots as Models of the Brain: What Can We Learn from Modelling Rat Navigation and Infant Imitation Games?;2003
1490689229;Intra-customer admission control for TCP flows in DiffServ assured forwarding;2002
1490690756;Utility and stability measures for agent-based dynamic scheduling of steel continuous casting;2003
1490693692;Modelling and analysis of inventory policy: an approach based on Petri nets;2005
1490696224;A time-domain technique for computation of noise spectral density in switched capacitor circuits;2003
1490702451;An optimal broadcasting protocol for mobile video-on-demand;2007
1490729071;Banach-Mazur Games on Graphs;2008
1490730906;Effective throughput for coded OFDM/SDMA systems with pilot-assisted channel estimation;2003
1490733078;An architecture for real-time wavelet image decomposition;1994
1490741628;Sparse spatio-temporal inference of electromagnetic brain sources;2010
1490744527;Efficient and resilient overlay topologies over ad hoc networks;2007
1490755072;Fast Automatic Segmentation of the Esophagus from 3D CT Data Using a Probabilistic Model;2009
1490761264;Signal trajectory based noise compensation for robust speech recognition;2006
1490764016;Robustly computing intersection curves of two canal surfaces with quadric decomposition;2006
1490766191;MRI Compatibility of Robot Actuation Techniques --- A Comparative Study;2008
1490771654;Adapting jtag for ac interconnect testing;2003
1490774037;Belief Revision and Text Mining for Adaptive Recommender Agents;2003
