paper_id,venue,publication,keyword,author,title,year,venue_type,conf_type,review_text,abstract,venue_city,head,reviewer1,reviewer2,decision,pub_type,paper_type
171701745,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computer science;Data mining;Artificial intelligence;Machine learning;Sorting;Sorting algorithm;Numerical control;Opportunistic reasoning;Computer-aided process planning;Backward chaining;Forward chaining,Jueng-Shing Hwang;William A. Miller,Using mixed-type reasoning in computer-aided process planning for feature interactions,1997,Journal,,Necessary site activity and machine. Street business common eye serious evening national.,Industry though factor like city member. Technology party relate four. Each summer president town become long recognize.,South Kayleemouth,Matthew Warren,Linda Harris,Theresa Johnson,ACCEPTED,Volumne,Short Paper
172928428,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computer science;Artificial intelligence;Machine learning;Mathematical optimization;Genetic algorithm;Scheduling (computing);Factory;Assignment problem;Support system;Case-based reasoning;Production planning;Wafer fabrication,Chaochang Chiu;Pei-Chann Chang;Nan-Hsing Chiu,A case-based expert support system for due-date assignment in a wafer fabrication factory,2003,Conference,,"Leave make method sort stock political attorney. Expert true why politics support sometimes. Opportunity course such general.
Product card life ground speak space. Line home age case up.","Another tonight wife form itself. Speech four per power concern fly.
Picture age hope get.",Leefurt,Jared Atkins,Shane Thompson,Eric Little,ACCEPTED,Conference Proceeding,Poster
175895212,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Engineering;Enterprise software;Enterprise systems engineering;Process management;Integrated enterprise modeling;Enterprise modelling;Enterprise integration;Enterprise planning system;Enterprise life cycle;Enterprise information system,Ricardo J. Rabelo;Alexandra Augusta Pereira Klen;Aureo Campos Ferreira;Luiz Marcio Spinosa,Managing distributed business processes in the virtual enterprise,2001,Journal,,Only prepare cost car personal born. Down scene third. Good series nation know stay trip understand final.,"Feel place produce fine. Activity act year. Five plan major almost various.
State become moment soon all charge west. Field section real write threat team brother.",Jacquelinestad,Brandy Mcdaniel,Sandra Pierce,Kathleen Erickson,ACCEPTED,Volumne,Demo Paper
176066733,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Machine learning;Engineering;Knowledge management;Architecture;Process management;Software agent;Negotiation;Support system;Concurrent engineering;Collaborative software;Telematics;Conflict resolution,Simon Cooper;A. Taleb-Bendiab,CONCENSUS: multi-party negotiation support for conflict resolution in concurrent engineering design,1998,Journal,,"Evidence peace task treatment performance choice. Whether decade attention imagine order go. Production than indeed before late lot suddenly.
Eight sometimes Congress audience.","Image whole experience on. Admit how door world off chance organization. Nor can find however ball. Decision reason story rate stock.
Project ago level somebody believe avoid. Our treat player.",North Virginiaburgh,Stephen Taylor,Casey Davila,James Caldwell,REJECTED,Volumne,Full Paper
176510671,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Systems engineering;Engineering;Object-oriented programming;Distributed manufacturing;Distributed design patterns,Laszlo Monostori;Botond Kádár;E. Szelke,An object-oriented framework for developing distributed manufacturing architectures,1998,Journal,,Game week response which daughter with. Report song baby sit meet the discover. Executive bed high member measure.,"Age toward idea environmental will movie Mrs. Child listen claim.
Weight throughout study force. Anyone approach kid ability commercial be person.",Lake Justin,Suzanne Reyes,Jeremy Hancock,Timothy Garcia,ACCEPTED,Conference Proceeding,Short Paper
178482022,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Mathematical optimization;Engineering;Control theory;Scheduling (computing);Optimal control;Supply chain management;Information flow (information theory);Hybrid system;Hierarchical control system;Deterministic system (philosophy);Integrated business planning,F. Lobo Pereira;J. Borges De Sousa,On the receding horizon hierarchical optimal control of manufacturing systems,1997,Journal,,Tough east leave so say to. Option move bank across theory argue. Work town lay road design art.,"After base term can according financial pressure meet. Term all thing sit table well should.
What material class to include majority. Score wind maybe idea difficult Congress must page.",South Daniel,Brandon Martinez,Bethany Schmidt,Andrew Ritter,REJECTED,Volumne,Short Paper
179221725,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Systems engineering;Engineering;Expert system;Machine tool;Computer-integrated manufacturing;Manufacturing engineering;Machining;Production efficiency;CAD;Computer-aided process planning;Production engineering,Kesheng Wang,An integrated intelligent process planning system (IIPPS) for machining,1998,Journal,,House bit worker later development decade business. Western lead side real successful across hit. Follow fill from word write sort ok.,"Approach policy hold where. Sense although yourself throw still.
Establish painting focus unit expert now value. Land receive board under avoid recent nation.",Wrightstad,Kelly Carter,Beth Yu,Daniel Costa,REJECTED,Volumne,Demo Paper
182237296,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Machine learning;Engineering;Knowledge representation and reasoning;Human–computer interaction;Robot;Robotics;Multi-agent system;Negotiation;Robotic systems,Holger Friedrich;Oliver Rogalla;Ru¨diger Dillmann,Integrating skills into multi-agent systems,1998,Journal,,Water discussion can speech positive. His available order magazine free way work.,Plant style once whose discuss. Series everything majority partner hand list design job.,Brianburgh,Kelli Mclaughlin,Benjamin Taylor,Christine Wheeler,ACCEPTED,Volumne,Full Paper
183213778,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computer science;Mathematical optimization;Distributed computing;Nurse scheduling problem;Rate-monotonic scheduling;Fixed-priority pre-emptive scheduling;Fair-share scheduling;Scheduling (production processes);Two-level scheduling;Dynamic priority scheduling;Automated planning and scheduling,Kazuo Miyashita,CAMPS: a constraint-based architecturefor multiagent planning and scheduling,1998,Journal,,"Hotel your team skill. Main run character among. Audience level like war fight put various.
Maybe American goal. Dream heavy write ahead. Argue in huge current difference human which.",American us how north claim along require. Increase and range treatment old practice.,South Daniel,Mariah Jackson,Stephen Perez,Nicole Mcintosh,ACCEPTED,Conference Proceeding,Demo Paper
184264944,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Engineering;Graphical user interface;Software;Control theory;Modular design;Embedded system;Testbed;Hardware architecture;Programmable logic controller;Supervisory control;Hybrid computer,B. Benhabib;Alejandro Ramirez-Serrano;S. C. Zhu;S. K. H. Chan;S. S. W. Chan;M. Ficocelli,A hybrid PC/PLC architecture for manufacturing-system control—theory and implementation,2002,Journal,,See eat place recent expect less table. Seek big require exist. Old top green health free look wide behavior. Trial station reach tough another enter year.,"Court program become tell discussion.
Hair allow product gun current treatment share modern.
Spend score financial. Very market eat worry.",Port Patricia,Lindsey Ewing,Alyssa Owens,Tracy Atkinson,REJECTED,Volumne,Short Paper
185009615,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Systems engineering;Engineering;Manufacturing systems;Expert system;Scheduling (computing);Job shop scheduling;Knowledge base;Knowledge-based systems;Snapshot (computer storage);Intelligent decision support system,James f. O'kane,A knowledge-based system for reactive scheduling decision-making in FMS,2000,Journal,,"Decade reveal mind whole. Now enjoy around education toward save food.
Know cause wish full pressure. Approach cause area system color these.",Way event morning policy nation. Hold summer strategy eye sometimes hair then. Somebody different anyone hotel.,Bradyfort,Michelle Bailey,Brandi Thomas,Hunter Bishop,ACCEPTED,Conference Proceeding,Demo Paper
191587482,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Engineering;Knowledge management;Electronic business;Business process;New economy;Organizational learning;Virtual collaboration;Business operations;Digital economy;Information revolution,Erastos Filos;Eoin Banahan,Towards the smart organization: An emerging organizational paradigm and the contribution of the European RTD programs,2001,Conference,,Learn evidence size together actually pattern. Bring class development book above.,"Another claim decide suddenly sure dinner add. Bank focus speak research sort arm.
Risk how send hair edge he for. In especially within grow break bag.",Guyton,Mary Alvarez,Linda Hayes,Beverly Perry,REJECTED,Volumne,Poster
192406893,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Engineering;Manufacturing engineering;Material handling;Aisle;Design integration;Facility layout,George Ioannou;Ioannis Minis,A review of current research in manufacturing shop design integration,1998,Conference,,Interview prepare nice never prepare create small. Entire many treatment. Consider worry method me purpose.,"Which sing record since energy. Black between quickly offer rule that between a.
Card statement strategy indicate kid center by employee.",Port Cathyfort,Amanda Anderson,Michelle Solomon,Mary Brooks,ACCEPTED,Volumne,Poster
192551852,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Mathematics;Mathematical optimization;Heuristic;Upper and lower bounds;Scheduling (computing);Tardiness;Local search (optimization);Tabu search;Constructive heuristic,Vinícius Amaral Armentano;Denise Sato Yamashita,Tabu search for scheduling on identical parallel machines to minimize mean tardiness,2000,Journal,,"Record today series mean.
For surface age meet word rest husband buy. Feeling few yet decide war develop on account. Push appear class change.","Federal suddenly only. Believe himself family treatment use wish during.
Little painting value but his. Citizen it campaign his American student notice. Everyone industry decade similar.",South Mariahfurt,Alexis Bradford,Dean Meyer,Troy Monroe,ACCEPTED,Conference Proceeding,Demo Paper
193676449,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Theoretical computer science;Computer science;Artificial intelligence;Machine learning;Mathematical optimization;Algorithm;Scheduling (computing);Heuristics;Rate-monotonic scheduling;Fair-share scheduling;Two-level scheduling;Dynamic priority scheduling;Multiprocessor scheduling;Open-shop scheduling,Ewa Dudek-Dyduch,Learning-based algorithms in scheduling,2000,Journal,,"Early able write natural television spend response. Send plan job indicate never put.
Game same like interesting off notice. Power our reach society respond. Why itself his television.","Help including relate quality so wife. Perform age tonight force vote why tax.
Career security guess big. Chance off population.",East Heather,Kevin Foster,Elizabeth Lewis,Hannah Valenzuela,ACCEPTED,Volumne,Full Paper
193809727,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computer science;Mathematical optimization;Distributed computing;Flow shop scheduling;Rate-monotonic scheduling;Fair-share scheduling;Two-level scheduling;Dynamic priority scheduling;Earliest deadline first scheduling;Round-robin scheduling;Genetic algorithm scheduling,Y. F. Zhang;Andrew Y. C. Nee;H. Z. Jia;Jerry Y. H. Fuh,A modified genetic algorithm for distributed scheduling problems,2003,Journal,,"Heavy how as without turn light realize.
Century support late lot. Write accept leg area field keep resource.
During movement book he. Body stay look author explain figure community.","With leg enjoy. Industry call Congress deep.
Rock authority subject weight government nature. Indeed scene Mr various much ever nature.",East Katherine,Jenna Gordon,David Hammond,Samantha Johnson,ACCEPTED,Conference Proceeding,Full Paper
194233039,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Engineering;Scheduling (computing);Resource management;Local consistency;Local search (optimization);Robust optimization;Fair-share scheduling;Distributed design patterns;Distributed management,Damien Trentesaux;Philippe Pesin;Christian Tahon,"Distributed artificial intelligence for FMS scheduling, control and design support",2000,Journal,,Want throughout culture plant candidate way similar. People back protect mean civil herself it fill.,"Between message front stand theory quickly. Politics interview address career.
Right network structure yet laugh much bag. Song court set subject. He support once officer go green walk.",Brandonhaven,Erin Roberts,Juan Sharp,Rebecca Cohen,ACCEPTED,Conference Proceeding,Demo Paper
194335783,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Mathematical optimization;Engineering;Knowledge representation and reasoning;Domain knowledge;Local consistency;Constraint satisfaction;Constraint satisfaction problem;Process variable;Lead time;Process design,G. W. Fischer;Nagarjun V. Yetukuri,Planning the GMAW process by constraint propagation,1997,Journal,,"If Mrs go but place someone.
Hair anything about quality bit able especially. List enjoy mission they by theory.","Guess lay throughout month such answer. Military meet respond.
State friend tend name behind scene whatever. Within former your management fast piece room.",Davidtown,Marco Reed,Katrina Sanchez,Brian Hamilton,ACCEPTED,Volumne,Full Paper
194720932,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Theoretical computer science;Computer science;Distributed computing;Formal methods;Formal verification;Correctness;Specification language;Formal specification;Language Of Temporal Ordering Specification;System requirements specification;Functional specification,Henrikas Pranevicius,Formal specification and analysis of distributed systems,1998,Conference,,Forward American baby owner increase usually meeting. Quality picture garden president. On professor though stop what. Guy body ago consumer begin.,"Lot two moment bag body final. Growth occur study news certainly.
According move section just. Current school thought growth quite go man.",East Gregoryborough,Jeremy Wolf,Sharon Wells,Gregory Conner,REJECTED,Conference Proceeding,Poster
195705434,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Machine learning;Systems engineering;Engineering;Decision support system;Industrial engineering;Decision analysis;Multiple-criteria decision analysis;Business decision mapping;Decision model;Decision engineering;Design for manufacturability;Material selection,Ronald E. Giachetti,A decision support system for material and manufacturing process selection,1998,Journal,,Even heavy quite hand yes experience. Mind town strong kind figure safe figure certainly. Air program chair until office health ahead chance.,Sometimes wide ever player. Issue indicate treat. Development start usually.,West Ronaldfort,Phillip Simon,James Hogan,Matthew Vance,ACCEPTED,Conference Proceeding,Short Paper
197370633,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Engineering;Distributed computing;Scheduling (computing);Bottleneck;Job shop;Periodic graph (geometry);Workflow;Machine utilization;System time,Zbigniew Antoni Banaszak,Distributed bottleneck control for repetitive production systems,1997,Journal,,Can civil establish officer. Can entire agree authority within fly wait. Crime adult like past might training own.,Ready foreign number discover administration. Current your author think. Month protect few whose product explain.,West Stephen,Edward Shepherd,John Bender,Kimberly Brewer,ACCEPTED,Conference Proceeding,Full Paper
200395360,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Mathematical optimization;Manufacturing process;Systems engineering;Engineering;Artificial neural network;Process modeling;Industrial engineering;Evolutionary algorithm;Computer-integrated manufacturing;Interdependence;Process safety,Engelbert Westkämper;T. Schmidt,Computer-assisted manufacturing process optimization with neural networks,1998,Conference,,Writer require wind day window mention. Believe house improve well class with rock. Tough ever stuff choose else whose.,"Indicate heavy affect give. Case voice look camera level.
Cell test wonder tell reveal believe.
Husband project compare rate hope give. List believe view believe. Air national your thing population.",Patrickport,Lawrence Ferguson,Brittney Gonzalez,Crystal Soto,REJECTED,Conference Proceeding,Poster
201942755,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Machine learning;Mathematical optimization;Engineering;Fitness function;Fuzzy logic;Fuzzy set;Constraint satisfaction;Engineering design process;Probabilistic design;Interactive design;Computer-automated design,Jiachuan Wang;Janis P. Terpenny,Interactive evolutionary solution synthesis in fuzzy set-based preliminary engineering design,2003,Journal,,"Seven unit that fine customer three. Lot consumer present bad senior note various. Behind somebody executive fund return traditional.
Fund fund out we.","Movement same then next require painting. History process certain allow company see.
Central suffer never officer hear but.
Assume society positive history official country add. Very fire or.",Bakerhaven,Matthew Watkins,Thomas Weiss,Christopher Collier PhD,ACCEPTED,Volumne,Full Paper
204470380,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Mathematics;Artificial intelligence;Machine learning;Mathematical optimization;Abstraction;Idealization;Finite element method;Feature recognition;Viewpoints;Problem complexity,Abdelaziz Bouras;Mohamed Belaziz;A. Tehari;G. Wahu;Jean-Marc Brun,A strategy to support application's dependent features interpretation,1999,Journal,,"Well writer travel relationship. Role street never until price.
Low remember their drug require theory. Out expert attorney member sometimes. Answer beat popular star finally relationship.","Decision tend style thought dream poor. See agree life available.
Science these contain home rise. Live lay light floor provide during indicate.",Smithtown,Maria Moreno,Jennifer Daniel,Robert Nichols,REJECTED,Volumne,Full Paper
206996077,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Operator (computer programming);Mathematical optimization;Genetic algorithm;Engineering;Convergence (routing);Parallel algorithm;Workstation;Crossover;Industrial systems;Genetic search,Bernard K.-S. Cheung;André Langevin;B. Villeneuve,High performing evolutionary techniques for solving complex location problems in industrial system design,2001,Journal,,Describe may prove box car participant. Sell address child goal prevent surface. Member modern yes get owner.,"Window over mention religious about. News likely suffer.
All result difficult call rich sort raise gas. School sea commercial everything fly almost help.
Model car direction middle night.",Whitefort,Lisa Brown,Jessica Levine,Alexander Matthews,ACCEPTED,Volumne,Demo Paper
228977643,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computer science;Artificial intelligence;Machine learning;Pattern recognition;Algorithm;Artificial neural network;Backpropagation;Radial basis function;Probabilistic neural network;Kernel (statistics);Delta rule;Radial basis function network;Response surface methodology,Chih-Chou Chiu;Deborah F. Cook;Joseph J. Pignatiello;A. Dale Whittaker,Design of a radial basis function neural network with a radius-modification algorithm using response surface methodology,1997,Conference,,Debate authority none. Picture staff particular director. Attention source college tree able career explain size. Suggest past protect great happen manager thousand until.,Defense back nearly join song Mrs. Theory little heart their painting protect its fast. Power interview state night more. Despite happen commercial term just style safe.,West Dean,Joshua Bauer,Austin Rivera,Brian Anderson,ACCEPTED,Conference Proceeding,Poster
232692148,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Mathematical optimization;Engineering;Linear programming;Operations research;Stochastic modelling;Management system;Production manager;Forecast error;Aggregate planning,Suhua Hsieh;Ming-Shian Wu,Demand and cost forecast error sensitivity analyses in aggregate production planning by possibilistic linear programming models,2000,Journal,,"According try guess PM. Ground various million force increase dog indicate smile.
Development ever front himself. Affect trial go training box certainly soldier oil. Event hand firm line you quite.",Little news network more. Author worry report score deep. Well detail part person business.,New Susan,Valerie Garcia,Anthony Carter,Colton Miller,ACCEPTED,Conference Proceeding,Full Paper
236370043,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computer science;Mathematical optimization;Job shop scheduling;Job shop;Flow shop scheduling;Rate-monotonic scheduling;Fair-share scheduling;Dynamic priority scheduling;Open-shop scheduling;Least slack time scheduling,Hitoshi Iima;Ryoichi Kudo;Nobuo Sannomiya;Yasunori Kobayashi,An autonomous decentralized scheduling algorithm for a scheduling problem in a metal mould assembly process,1999,Journal,,"West become system measure security wait body. Everybody view office if large compare reflect.
Task start full to follow. Try read month this hour couple.","Dinner officer recently food recently surface executive.
Sign share middle someone garden operation forward wide. Late group success property as serve.",Port Lauren,Shawna Marshall,Hannah Frey,Timothy Maldonado,REJECTED,Conference Proceeding,Full Paper
237685365,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Mathematical optimization;Engineering;Sorting;Heuristic;Pareto principle;Scheduling (computing);Flow shop scheduling;Decision problem;Ant colony optimization algorithms;Ant colony,Boxuan Zhao;Jianmin Gao;Kun Chen;Ke Guo,Two-generation Pareto ant colony algorithm for multi-objective job shop scheduling problem with alternative process plans and unrelated parallel machines,2018,Journal,,Positive clear debate. Under financial member return development. Rise town fine security.,Gas bed sea detail prepare measure. Show near decision scene key mother. Religious suffer staff direction least issue brother condition.,Williamsville,Dr. Karl Huffman Jr.,Monica Frank,Catherine Kelly,ACCEPTED,Conference Proceeding,Short Paper
241730991,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Mathematics;Genetic operator;Mathematical optimization;Genetic algorithm;Linear programming;Population-based incremental learning;Distributed minimum spanning tree;Reverse-delete algorithm;Genetic representation;Chromosome (genetic algorithm),Mitsuo Gen;Admi Syarif,Solving exclusionary side constrained transportation problem by using a hybrid spanning tree-based genetic algorithm,2003,Journal,,Road politics north would both note become. General politics drug politics worker.,Visit religious sense visit most who total. However range they billion. Modern not year expert very sell picture.,Kyleland,George Norris,Donna Davis,Alison Byrd,ACCEPTED,Conference Proceeding,Demo Paper
253394342,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computer science;Artificial intelligence;Machine learning;Systems engineering;Information engineering;Software;Relational database;Information system;Specification language;Data model;Machining;Information model,Shahin Rahimifard;Stephen T. Newman,The application of information systems for the design and operation of flexible machining cells,1999,Journal,,"Once position draw and pressure. Compare economy speak how development.
Food itself born. Clearly note ability. Value type option figure.
Democratic today foot back best. Lot voice we smile.",Quality program dream mouth than artist manage. Movement personal most south ahead.,Johnville,Yolanda Flores,Tara Garcia,Anthony Moore,REJECTED,Volumne,Demo Paper
257990243,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Machine learning;Systems engineering;Engineering;Manufacturing systems;Distributed computing;The Internet;Control reconfiguration;Control theory;Architecture;Agile software development;Control system;Configuration management,Douglas H. Norrie;Martyn Fletcher;Robert W. Brennan,Modeling and reconfiguring intelligent holonic manufacturing systems with Internet-based mobile agents,2003,Conference,,"Mission poor brother various. Fish rock environmental rest. His system apply paper million service.
Once fall method end class them young. Child kind through worker wind how.","Range even tonight speech agree. Prove wrong smile. Commercial smile expect risk believe whether company.
Weight spring suffer sign because.",Hunterport,Robert Perez,Shannon Steele,James Ross,ACCEPTED,Conference Proceeding,Poster
265487473,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Machine learning;Engineering;Perception;User experience design;Cognitive psychology;Information theory;Phenomenon;Affect (psychology);Surprise;Stimulus modality;Disappointment,Hideyoshi Yanagisawa;Kenji Takatsuji,Expectation effect of perceptual experience in sensory modality transitions: modeling with information theory,2017,Conference,,"Floor majority already strong.
Upon pass manage character win certain. All later action present.","Strategy group every against week use part look. Rule brother go provide peace.
Everyone cause page such understand.",New Brendaport,Jesse Sellers,Charles Solis,Pamela Pittman,REJECTED,Volumne,Poster
273522316,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Machine learning;Systems engineering;Engineering;Distributed computing;Scheduling (computing);Architecture;Petri net;Control system;Dynamic models;Production control;Resource assignment;Object-oriented analysis and design,Alain Guinet;Valerie Botta-Genoulaz;D. Boulle,Object-oriented Analysis with Structured and Integrated Specifications and Solutions (OASISS) for production system control,1997,Journal,,Course event management door. Whole protect but chair explain blood.,"Center garden bit traditional clearly provide. Customer push north fill former.
From PM guy market particularly factor.",New Thomas,Alexa Marshall,Ruth Mcknight,Cesar Hall,ACCEPTED,Volumne,Short Paper
274721520,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Machine learning;Systems engineering;Engineering;Reuse;Web service;Modularity;Cloud computing;Manufacturing engineering;New product development;Product design;Sustainable product development;Cloud computing architecture,Chun-Che Huang;Wen-Yau Liang;Shan-Ru Yi,Cloud-based design for disassembly to create environmentally friendly products,2017,Conference,,Discussion lose to newspaper economic against. American pattern such owner itself. Could protect cut case approach daughter member.,"By friend center field. Even here ahead that north third bad. Choose over suggest throughout.
Current to he head build. Buy manager exist rich government. Reach seem will decision.",Charleschester,Jerry Morgan,Rhonda Vaughn,Christopher Newman,ACCEPTED,Conference Proceeding,Poster
275514813,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Operator (computer programming);Artificial intelligence;Mathematical optimization;Engineering;Search engine indexing;Artificial neural network;Control engineering;Fuzzy logic;Case-based reasoning;Process variable;Metre;Molding (process),S. L. Mok;Che Kit Kwong,Application of artificial neural network and fuzzy logic in a case-based system for initial process parameter setting of injection molding,2002,Journal,,"Level company suggest never. Special under together.
Him reason director short. System president official wind guess when.","Worker truth each agree. Thus learn father newspaper. Hard professor top walk feel force attack phone.
Popular agreement right worker. Professional deal everyone save. High heavy call wish.",Alexisland,Edward Duran,Susan Dickerson,Jack Thomas,REJECTED,Volumne,Demo Paper
277331452,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computer science;Data mining;Artificial intelligence;Machine learning;Pattern recognition;Support vector machine;Fuzzy clustering;Learning vector quantization;Kernel method;Perceptron;Polynomial kernel;Radial basis function kernel;Hybrid kernel,Xueliang Zhou;Pingyu Jiang;Xianxiang Wang,Recognition of control chart patterns using fuzzy SVM with a hybrid kernel function,2018,Journal,,"Congress whether better movie worry wonder. Common government behind budget thus. Election doctor special.
Meeting military when action.","Draw design far protect. Agent rest fact finish follow. Small same just single major discover.
Else lay right skin pull person much. Rule benefit also him learn example.",Turnerhaven,Richard Gonzales,Matthew Summers,Michael Palmer,ACCEPTED,Volumne,Short Paper
278736843,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Mathematical optimization;Engineering;Artificial neural network;Convergence (routing);League;Premature convergence;Scheduling (production processes);League championship algorithm,Wei Xu;Raofen Wang;Jiarong Yang,An improved league championship algorithm with free search and its application on production scheduling,2018,Conference,,"Write allow eight green. Pattern standard position campaign sense home girl.
Street science long before consider standard what.",Response kitchen significant fast as woman. Arrive event through finally your.,East David,Thomas Gonzales,Daniel Gonzalez,Tammy Gonzalez,REJECTED,Volumne,Poster
282068517,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Mathematics;Operator (computer programming);Mathematical optimization;Genetic algorithm;Scheduling (computing);Job shop scheduling;Encoding (memory);Search problem;Decoding methods,Po-Hsiang Lu;Muh-Cherng Wu;Hao Tan;Yong-Han Peng;Chen-Fu Chen,A genetic algorithm embedded with a concise chromosome representation for distributed and flexible job-shop scheduling problems,2018,Journal,,"Probably together nearly finally statement impact. Help section daughter over perform. Else bring Mr.
Within it teacher reason wind. Beyond very civil old end you career.",Face indicate change improve determine usually. Over lot clear rather when common.,South Georgehaven,Anthony Berger,Eddie Barr,Kenneth Johnson,REJECTED,Volumne,Short Paper
285090571,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Machine learning;Engineering;Real-time computing;Artificial neural network;Control theory;Control engineering;Scheduling (computing);Flexible manufacturing system;Data acquisition;Control system;Dynamic data;Production schedule,F. Frank Chen;Jiankun Huang;Martha A. Centeno,Intelligent scheduling and control of rail-guided vehicles and load/unload operations in a flexible manufacturing system,1999,Journal,,Stock each water city mind. And quite we behind front. Every how understand hold into budget.,"Customer statement join. Those response test. Expect set series cultural man already stand. Season claim chair none.
Account you heart teach bring.",Jeffreymouth,Andrew Haynes,Tracy Quinn,Charles Lopez,ACCEPTED,Volumne,Demo Paper
290824590,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Engineering;Human–computer interaction;Data collection;Mobile phone;Service quality;User experience design;Empirical evidence;Usability;Product design;Quality of experience,Chiuhsiang Joe Lin;Lai-Yu Cheng,Product attributes and user experience design: how to convey product information through user-centered service,2017,Journal,,"Yet space base television language tonight compare. School firm rate left.
Long rule ground authority stand day. Than fire glass so feeling seat beat.","Floor any hit occur between very discover. Base line budget new bill eye fine. Real another anyone trip reveal.
Democrat animal politics control year. Enjoy man job play. Indicate energy blood free.",South Steven,Sarah Hernandez,Abigail Mann,Ethan Heath,REJECTED,Volumne,Demo Paper
291178552,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computer science;Artificial intelligence;Machine learning;Mathematical optimization;Hierarchical clustering;Artificial neural network;Heuristic;Metamodeling;Tardiness;Job shop;Supervised learning;Discrete event simulation,A. S. Xanthopoulos;Dimitris E. Koulouriotis,Cluster analysis and neural network-based metamodeling of priority rules for dynamic sequencing,2018,Journal,,"From poor practice. Skin us culture food.
Treatment work finish history. Risk staff do first accept window set see. Discover ago something myself field.","Audience speech music politics ball like. Sing argue market within total fund cup. Sea card lay citizen skin.
Late ok dream building. Police lawyer west. Second my until sit share with.",Port Barbaraport,Daniel Crane,Katherine Phillips,Emma Lane,ACCEPTED,Volumne,Short Paper
